                                                                                                                                                                                                                                                                



                        1                         2                         3                         4                         5                         6
                 Re(freq)                  Im(freq)                         l                       n_g                       n_p                      n_pg
  0.7616310697202660E+004   0.0000000000000000E+000                         0                         0                        74                        74
  0.7719339006843550E+004   0.0000000000000000E+000                         0                         0                        75                        75
  0.7822224750889283E+004   0.0000000000000000E+000                         0                         0                        76                        76
  0.7924929479955350E+004   0.0000000000000000E+000                         0                         0                        77                        77
  0.6706983851343819E+003   0.0000000000000000E+000                         1                         0                         4                         5
  0.7770921121392010E+003   0.0000000000000000E+000                         1                         0                         5                         6
  0.8845738322133391E+003   0.0000000000000000E+000                         1                         0                         6                         7
  0.9903616811504590E+003   0.0000000000000000E+000                         1                         0                         7                         8
  0.1093864976756336E+004   0.0000000000000000E+000                         1                         0                         8                         9
  0.1194755964781026E+004   0.0000000000000000E+000                         1                         0                         9                        10
  0.1294348818999593E+004   0.0000000000000000E+000                         1                         0                        10                        11
  0.1395119315112031E+004   0.0000000000000000E+000                         1                         0                        11                        12
  0.1496224816649707E+004   0.0000000000000000E+000                         1                         0                        12                        13
  0.1596183405936669E+004   0.0000000000000000E+000                         1                         0                        13                        14
  0.1695604676791785E+004   0.0000000000000000E+000                         1                         0                        14                        15
  0.1795484660131590E+004   0.0000000000000000E+000                         1                         0                        15                        16
  0.1896355553909246E+004   0.0000000000000000E+000                         1                         0                        16                        17
  0.1997937405762335E+004   0.0000000000000000E+000                         1                         0                        17                        18
  0.2099403083892996E+004   0.0000000000000000E+000                         1                         0                        18                        19
  0.2200946245691812E+004   0.0000000000000000E+000                         1                         0                        19                        20
  0.2302875413608370E+004   0.0000000000000000E+000                         1                         0                        20                        21
  0.2405085424999395E+004   0.0000000000000000E+000                         1                         0                        21                        22
  0.2507703989250993E+004   0.0000000000000000E+000                         1                         0                        22                        23
  0.2610511538398924E+004   0.0000000000000000E+000                         1                         0                        23                        24
  0.2713344964681744E+004   0.0000000000000000E+000                         1                         0                        24                        25
  0.2816315301529644E+004   0.0000000000000000E+000                         1                         0                        25                        26
  0.2919226219745457E+004   0.0000000000000000E+000                         1                         0                        26                        27
  0.3022044969194068E+004   0.0000000000000000E+000                         1                         0                        27                        28
  0.3124597723605042E+004   0.0000000000000000E+000                         1                         0                        28                        29
  0.3225923067725430E+004   0.0000000000000000E+000                         1                         0                        29                        30
  0.3325457438251641E+004   0.0000000000000000E+000                         1                         0                        30                        31
  0.3425482113849178E+004   0.0000000000000000E+000                         1                         0                        31                        32
  0.3523534226622663E+004   0.0000000000000000E+000                         1                         0                        32                        33
  0.3618880794935030E+004   0.0000000000000000E+000                         1                         0                        33                        34
  0.3711425864506433E+004   0.0000000000000000E+000                         1                         0                        34                        35
  0.3803116645356150E+004   0.0000000000000000E+000                         1                         0                        35                        36
  0.3896798965766495E+004   0.0000000000000000E+000                         1                         0                        36                        37
  0.3993459804120619E+004   0.0000000000000000E+000                         1                         0                        37                        38
  0.4092556827954821E+004   0.0000000000000000E+000                         1                         0                        38                        39
  0.4193328752214575E+004   0.0000000000000000E+000                         1                         0                        39                        40
  0.4295090546349929E+004   0.0000000000000000E+000                         1                         0                        40                        41
  0.4397488794663158E+004   0.0000000000000000E+000                         1                         0                        41                        42
  0.4500301350659985E+004   0.0000000000000000E+000                         1                         0                        42                        43
  0.4603314716854876E+004   0.0000000000000000E+000                         1                         0                        43                        44
  0.4706481843870045E+004   0.0000000000000000E+000                         1                         0                        44                        45
  0.4809682680280820E+004   0.0000000000000000E+000                         1                         0                        45                        46
  0.4912831878512085E+004   0.0000000000000000E+000                         1                         0                        46                        47
  0.5015915738064652E+004   0.0000000000000000E+000                         1                         0                        47                        48
  0.5118822255269737E+004   0.0000000000000000E+000                         1                         0                        48                        49
  0.5221523750178747E+004   0.0000000000000000E+000                         1                         0                        49                        50
  0.5323968690460326E+004   0.0000000000000000E+000                         1                         0                        50                        51
  0.5426061533674757E+004   0.0000000000000000E+000                         1                         0                        51                        52
  0.5527802004454640E+004   0.0000000000000000E+000                         1                         0                        52                        53
  0.5629139929313789E+004   0.0000000000000000E+000                         1                         0                        53                        54
  0.5730080768132050E+004   0.0000000000000000E+000                         1                         0                        54                        55
  0.5830720592863385E+004   0.0000000000000000E+000                         1                         0                        55                        56
  0.5931134871454742E+004   0.0000000000000000E+000                         1                         0                        56                        57
  0.6031493970392602E+004   0.0000000000000000E+000                         1                         0                        57                        58
  0.6131973931474737E+004   0.0000000000000000E+000                         1                         0                        58                        59
  0.6232685925663579E+004   0.0000000000000000E+000                         1                         0                        59                        60
  0.6333756408324709E+004   0.0000000000000000E+000                         1                         0                        60                        61
  0.6435214160297046E+004   0.0000000000000000E+000                         1                         0                        61                        62
  0.6537041471710249E+004   0.0000000000000000E+000                         1                         0                        62                        63
  0.6639236249913649E+004   0.0000000000000000E+000                         1                         0                        63                        64
  0.6741722655391660E+004   0.0000000000000000E+000                         1                         0                        64                        65
  0.6844457775011272E+004   0.0000000000000000E+000                         1                         0                        65                        66
  0.6947402661329163E+004   0.0000000000000000E+000                         1                         0                        66                        67
  0.7050479327819632E+004   0.0000000000000000E+000                         1                         0                        67                        68
  0.7153665177997705E+004   0.0000000000000000E+000                         1                         0                        68                        69
  0.7256905425942794E+004   0.0000000000000000E+000                         1                         0                        69                        70
  0.7360150300595602E+004   0.0000000000000000E+000                         1                         0                        70                        71
  0.7463383736578576E+004   0.0000000000000000E+000                         1                         0                        71                        72
  0.7566543146363480E+004   0.0000000000000000E+000                         1                         0                        72                        73
  0.7669604917041699E+004   0.0000000000000000E+000                         1                         0                        73                        74
  0.7772539943951040E+004   0.0000000000000000E+000                         1                         0                        74                        75
  0.7875293400122633E+004   0.0000000000000000E+000                         1                         0                        75                        76
  0.7977856413478396E+004   0.0000000000000000E+000                         1                         0                        76                        77
  0.5538579310604765E+002   0.0000000000000000E+000                         2                        41                         0                       -41
  0.5963844719076482E+003   0.0000000000000000E+000                         2                         1                         3                         2
  0.6140184026071360E+003   0.0000000000000000E+000                         2                         1                         4                         3
  0.7211165665737519E+003   0.0000000000000000E+000                         2                         1                         5                         4
  0.9360106137774457E+003   0.0000000000000000E+000                         2                         0                         7                         7
  0.1041544036199964E+004   0.0000000000000000E+000                         2                         0                         8                         8
  0.1143517421832068E+004   0.0000000000000000E+000                         2                         0                         9                         9
  0.1243623676148302E+004   0.0000000000000000E+000                         2                         0                        10                        10
  0.1343954112622425E+004   0.0000000000000000E+000                         2                         0                        11                        11
  0.1444857395503557E+004   0.0000000000000000E+000                         2                         0                        12                        12
  0.1545671710533950E+004   0.0000000000000000E+000                         2                         0                        13                        13
  0.1645281014097440E+004   0.0000000000000000E+000                         2                         0                        14                        14
  0.1744661505049514E+004   0.0000000000000000E+000                         2                         0                        15                        15
  0.1845226181995129E+004   0.0000000000000000E+000                         2                         0                        16                        16
  0.1946543788228637E+004   0.0000000000000000E+000                         2                         0                        17                        17
  0.2048093853919250E+004   0.0000000000000000E+000                         2                         0                        18                        18
  0.2149746298187603E+004   0.0000000000000000E+000                         2                         0                        19                        19
  0.2251442177095853E+004   0.0000000000000000E+000                         2                         0                        20                        20
  0.2353605349534797E+004   0.0000000000000000E+000                         2                         0                        21                        21
  0.2456177683163239E+004   0.0000000000000000E+000                         2                         0                        22                        22
  0.2558907119892860E+004   0.0000000000000000E+000                         2                         0                        23                        23
  0.2661878501672521E+004   0.0000000000000000E+000                         2                         0                        24                        24
  0.2764869003295836E+004   0.0000000000000000E+000                         2                         0                        25                        25
  0.2867855553034419E+004   0.0000000000000000E+000                         2                         0                        26                        26
  0.2970889147867382E+004   0.0000000000000000E+000                         2                         0                        27                        27
