                                                                                                                                                                                                                                                                



                        1                         2                         3                         4                         5                         6
                 Re(freq)                  Im(freq)                         l                       n_g                       n_p                      n_pg
  0.3639953903646094E+004   0.0000000000000000E+000                         1                         0                        24                        25
  0.3777196152231718E+004   0.0000000000000000E+000                         1                         0                        25                        26
  0.3914495559475119E+004   0.0000000000000000E+000                         1                         0                        26                        27
  0.4052026237659135E+004   0.0000000000000000E+000                         1                         0                        27                        28
  0.4189509839130487E+004   0.0000000000000000E+000                         1                         0                        28                        29
  0.4327056469864521E+004   0.0000000000000000E+000                         1                         0                        29                        30
  0.4464497613538629E+004   0.0000000000000000E+000                         1                         0                        30                        31
  0.4601627366370956E+004   0.0000000000000000E+000                         1                         0                        31                        32
  0.4738096544059412E+004   0.0000000000000000E+000                         1                         0                        32                        33
  0.4870788883338208E+004   0.0000000000000000E+000                         1                         0                        33                        34
  0.2001722338733178E+002   0.0000000000000000E+000                         2                        54                         0                       -54
  0.3439447202164502E+002   0.0000000000000000E+000                         2                        31                         0                       -31
  0.4072424672182335E+002   0.0000000000000000E+000                         2                        26                         0                       -26
  0.4985175310303753E+002   0.0000000000000000E+000                         2                        21                         0                       -21
  0.5755429025240025E+002   0.0000000000000000E+000                         2                        18                         0                       -18
  0.6798183610555681E+002   0.0000000000000000E+000                         2                        15                         0                       -15
  0.7229642767212107E+002   0.0000000000000000E+000                         2                        14                         0                       -14
  0.7721588373753819E+002   0.0000000000000000E+000                         2                        13                         0                       -13
  0.8280092202458272E+002   0.0000000000000000E+000                         2                        12                         0                       -12
  0.8923446301407068E+002   0.0000000000000000E+000                         2                        11                         0                       -11
  0.9668082840078712E+002   0.0000000000000000E+000                         2                        10                         0                       -10
  0.1053979243829069E+003   0.0000000000000000E+000                         2                         9                         0                        -9
  0.1157273165313275E+003   0.0000000000000000E+000                         2                         8                         0                        -8
  0.1281418000054011E+003   0.0000000000000000E+000                         2                         7                         0                        -7
  0.1432254829703513E+003   0.0000000000000000E+000                         2                         6                         0                        -6
  0.1618603871308840E+003   0.0000000000000000E+000                         2                         5                         0                        -5
  0.1851836345035380E+003   0.0000000000000000E+000                         2                         4                         0                        -4
  0.2140279479664652E+003   0.0000000000000000E+000                         2                         3                         0                        -3
  0.2478078045166926E+003   0.0000000000000000E+000                         2                         2                         0                        -2
  0.2877782191198368E+003   0.0000000000000000E+000                         2                         1                         0                        -1
  0.3402514050813871E+003   0.0000000000000000E+000                         2                         1                         1                         0
  0.3797305395559280E+003   0.0000000000000000E+000                         2                         0                         1                         1
  0.5141367548867207E+003   0.0000000000000000E+000                         2                         0                         2                         2
  0.6618309103341212E+003   0.0000000000000000E+000                         2                         0                         3                         3
  0.8096146079780676E+003   0.0000000000000000E+000                         2                         0                         4                         4
  0.9562567933436211E+003   0.0000000000000000E+000                         2                         0                         5                         5
  0.1101072694129742E+004   0.0000000000000000E+000                         2                         0                         6                         6
  0.1246238208337308E+004   0.0000000000000000E+000                         2                         0                         7                         7
  0.1389263040756300E+004   0.0000000000000000E+000                         2                         0                         8                         8
  0.1530849606727549E+004   0.0000000000000000E+000                         2                         0                         9                         9
  0.1668670896879088E+004   0.0000000000000000E+000                         2                         0                        10                        10
  0.1804101340210913E+004   0.0000000000000000E+000                         2                         0                        11                        11
  0.1939237924532654E+004   0.0000000000000000E+000                         2                         0                        12                        12
  0.2074766783689243E+004   0.0000000000000000E+000                         2                         0                        13                        13
  0.2210733352479645E+004   0.0000000000000000E+000                         2                         0                        14                        14
  0.2345351167311715E+004   0.0000000000000000E+000                         2                         0                        15                        15
  0.2479187294386004E+004   0.0000000000000000E+000                         2                         0                        16                        16
  0.2613327574055053E+004   0.0000000000000000E+000                         2                         0                        17                        17
  0.2748246884880884E+004   0.0000000000000000E+000                         2                         0                        18                        18
  0.2884126945928257E+004   0.0000000000000000E+000                         2                         0                        19                        19
  0.3020016210007310E+004   0.0000000000000000E+000                         2                         0                        20                        20
  0.3156024272837826E+004   0.0000000000000000E+000                         2                         0                        21                        21
  0.3292201963530289E+004   0.0000000000000000E+000                         2                         0                        22                        22
  0.3428685609562057E+004   0.0000000000000000E+000                         2                         0                        23                        23
  0.3565709649419862E+004   0.0000000000000000E+000                         2                         0                        24                        24
  0.3702885420088248E+004   0.0000000000000000E+000                         2                         0                        25                        25
  0.3840377633299294E+004   0.0000000000000000E+000                         2                         0                        26                        26
  0.3977941976946165E+004   0.0000000000000000E+000                         2                         0                        27                        27
  0.4115578066706683E+004   0.0000000000000000E+000                         2                         0                        28                        28
